Genome	C04M3AN_ss Relative Abundance (%)	C04M3CO_ss Relative Abundance (%)	C04M3CR_ss Relative Abundance (%)	C04M3DR_ss Relative Abundance (%)	C04M3DT_ss Relative Abundance (%)	C04M3F1_ss Relative Abundance (%)	C04M3F2_ss Relative Abundance (%)	C04M3F3_ss Relative Abundance (%)	C04M3HR_ss Relative Abundance (%)	C04M3HT_ss Relative Abundance (%)	C04M3OP_ss Relative Abundance (%)	C13F5AN_ss Relative Abundance (%)	C13F5CO_ss Relative Abundance (%)	C13F5CR_ss Relative Abundance (%)	C13F5DR_ss Relative Abundance (%)	C13F5DT_ss Relative Abundance (%)	C13F5F1_ss Relative Abundance (%)	C13F5F2_ss Relative Abundance (%)	C13F5F3_ss Relative Abundance (%)	C13F5HR_ss Relative Abundance (%)	C13F5HT_ss Relative Abundance (%)	C13F5OP_ss Relative Abundance (%)
MGBC105483	0.0004663344	0.006648958	0.0019676622	0.00056149706	0.00075122545	0.00041550683	0.0006184335	0.00021955876	0.0014555888	0.0005793169	0.0015405715	0.0014270789	0.0016932654	0.0009348971	0.0007381612	0.00072975556	0.0015719088	0.00352063	0.0031340786	0.00093448703	0.0015372188	0.00089919433
MGBC105519	0.019981822	0.09094731	0.052607987	0.046911817	0.021561513	0.054764293	0.0944587	0.008860161	0.04486473	0.02423578	0.054367375	0.3206584	1.1807408	0.5777123	1.184382	0.37128648	2.144995	1.86884	0.17624684	0.34547627	1.1877419	0.41249394
MGBC105541	0.008955064	0.031787425	0.028015845	0.021350875	0.009464315	0.030119698	0.030189868	0.0050945044	0.037501335	0.04239242	0.019432006	0.12268922	0.032767262	0.20118022	0.13323095	0.18788241	1.1586992	0.52064013	0.032688014	0.019619158	0.022179512	0.033539183
MGBC105553	0.00044505994	0.0011152886	0.00091816846	0.0007691023	0.0003992635	0.001043177	0.0023246892	0.0005973808	0.0006756825	0.0006934377	0.0006263287	0.0007772321	0.0023731194	0.0036259403	0.00075114716	0.0024351852	0.003905455	0.007551545	0.00044958745	0.003121692	0.0013099585	0.0009024066
MGBC105563	0	0	0	0	0	0	0	0	0	0.000027612265	0	0	0	0	0	0	0	0	0	0	0	0
MGBC105565	0.0007700263	0.0021395066	0.0020175527	0.0016293703	0.0009959755	0.0012750782	0.0019013355	0.00029443728	0.0017431076	0.00212479	0.0015228005	0.0027260561	0.005181374	0.002248075	0.0017635737	0.0010120003	0.0044200313	0.0037742737	0.00091377395	0.0033113377	0.0024758233	0.0039408384
MGBC105575	0.000014639346	0.00037528292	0.00050662475	0.00012944358	0.000029060477	0.00009871738	0.00003476806	0.00004322582	0.00023472002	0.00006962652	0.0000809111	0.00010294569	0.000018977336	0.00007972781	0.00026923837	0.00027300892	0.0010673741	0.0004787337	0.00012897467	0.00002844083	0.000023561144	0.00006472852
MGBC105584	0.00009324895	0.00008263913	0	0.0000909989	0.00006784336	0.00006424037	0	0.000013266811	0.000015454458	0	0.00003024289	0	0	0	0	0	0	0	0	0.000012977145	0	0
MGBC105593	0.00017595252	0.00021742437	0.000161154	0.000030100991	0.0003134874	0.000082973216	0.0000915367	0.00018220526	0.00014551131	0.00013970489	0.00019077655	0.0004581127	0.00017931723	0.00006971188	0.000036300193	0.00007626254	0.00021864427	0.00042422325	0.00027760098	0.00008772761	0.0000817395	0.00003570545
MGBC105639	0.08225415	0.059081566	0.10065648	0.10495829	0.28978264	0.025413834	0.021117046	0.14536047	0.21665114	0.027155403	0.19347157	0.00020274865	0.0001709844	0.000777141	0.0021372316	0.0004407904	0.0000854162	0.00023581923	0.0014140938	0.0016546699	0.00042562588	0.0008104
MGBC105925	0.008216966	0.049970858	0.03911371	0.033544622	0.012137687	0.046123642	0.051230315	0.0043058395	0.04103647	0.04935779	0.031187803	0.009743333	0.032730978	0.018999528	0.025322657	0.007711136	0.025113232	0.013673495	0.0030702744	0.014647403	0.009500401	0.033176553
MGBC106122	0	0.00006064146	0	0	0.000025000396	0.000029521701	0	0.000024346438	0	0	0	0	0	0	0.0000134034535	0.00010781489	0	0	0	0	0	0
MGBC106400	0.005110862	0.022638563	0.022122636	0.011868734	0.006255403	0.016170396	0.018071767	0.0029964994	0.017150344	0.017044269	0.022864534	0.00482112	0.012346803	0.007679084	0.007872921	0.00208389	0.0103542525	0.006542057	0.001164366	0.007816901	0.0041986583	0.007682824
MGBC106555	0.0022219408	0.014336737	0.012028246	0.0052415137	0.004330832	0.013341288	0.009873443	0.0015820849	0.010777913	0.012688251	0.008507677	0.0020230133	0.010701152	0.004439202	0.006535521	0.00070697046	0.0027818314	0.0013173011	0.0005367183	0.0035569174	0.0004886273	0.008243829
MGBC106583	0.005307182	0.024734033	0.017745264	0.013718891	0.007378986	0.013200276	0.017401166	0.0015645904	0.016419303	0.019103078	0.0078092474	0.008906956	0.028316274	0.01281711	0.010271065	0.003972221	0.025757348	0.015927235	0.0024783963	0.024807027	0.009874173	0.043400962
MGBC106688	0.9209658	0.19634265	0.7346475	1.8093963	0.4723637	3.0824263	3.6963277	1.0547264	1.1642641	1.8264269	1.2765204	1.4921851	2.791078	3.7735221	2.2957366	1.1002606	2.7104566	2.1035376	0.65898395	2.724832	2.4698336	1.4741226
MGBC106726	0.07200206	0.049715973	0.06995138	0.054270208	0.05804326	0.057829645	0.034387432	0.042775497	0.070875436	0.11403723	0.07266882	0.019511012	0.04239265	0.023116935	0.013313876	0.008712393	0.01648396	0.035188485	0.03429321	0.29173407	0.08227094	0.07505257
MGBC106841	0.35007128	0.054707795	0.106112935	0.12697491	0.20646948	0.1520935	0.14338988	0.40396032	0.28060672	0.27633294	0.4549039	0.4293136	0.3269257	0.78746253	0.8124818	1.5026926	0.21690263	0.21737202	0.46705833	1.587674	2.5656137	2.7519126
MGBC106873	0.002012087	0.009694283	0.008377461	0.011981956	0.003724007	0.0125433	0.018428713	0.0016563638	0.0057813358	0.0061688	0.0077001923	0.0018156575	0.0017985646	0.0016462517	0.0020967808	0.0014416903	0.003948858	0.0030321665	0.0007260586	0.0012550427	0.00073420216	0.0046697636
MGBC106896	0.015526865	0.06397624	0.05814227	0.0630559	0.011064032	0.034617	0.08573236	0.0036786215	0.10095964	0.063316464	0.04519044	0.0068228524	0.01868704	0.01704594	0.036887486	0.009485115	0.016939236	0.013894442	0.0032104843	0.011986993	0.009023703	0.024846824
MGBC106904	0.2376575	0.047748476	0.074604526	0.16253725	0.14646229	0.08392364	0.049822424	0.17456828	0.10024201	0.059239782	0.09322938	3.7243242	0.47474593	3.4013586	2.5076785	3.5630138	2.5381277	3.245283	6.0991864	1.694682	2.2643552	2.7761958
MGBC107002	0.019386306	0.1734135	0.06763057	0.2782862	0.07329279	0.11043696	0.12063172	0.013410729	0.375399	0.3166938	0.02755687	0.038339376	0.6157941	0.49201238	0.74351823	0.29863644	0.02510606	0.0234496	0.0004073895	0.07113335	0.0007875642	0.032638956
MGBC107029	0.0009604403	0.00015901342	0.00042974172	0.0005823144	0.0004901922	0.0007916931	0.00058384903	0.00006384115	0.000526041	0.000019270155	0.0022770583	0.0007249086	0.0002665535	0.00039327863	0.00039817046	0.00010281571	0.0003689932	0.0012255112	0.0019869637	0.00047207501	0.0001737844	0.00045040925
MGBC107099	0.0055227056	0.0008066863	0.0021165733	0.0032439274	0.0044357227	0.002248322	0.0017531116	0.005752797	0.0024842294	0.0016573567	0.0027543756	0.0033783643	0.0006640442	0.0026062778	0.0030866324	0.0033854304	0.0016043088	0.0020607628	0.005770241	0.0023006173	0.004633644	0.004358976
MGBC107127	0.0024175176	0.0039796866	0.002026172	0.0026180972	0.0021773332	0.0017412232	0.0019267262	0.0012678163	0.004389708	0.0037090245	0.008193588	0.0049771275	0.015644904	0.015675575	0.0056078294	0.0048483284	0.009696739	0.0130117275	0.005296062	0.004856891	0.0049585444	0.0024991073
MGBC107218	0.016039625	0.07634182	0.07887904	0.028201055	0.02889439	0.09643459	0.070200525	0.0108781755	0.048582256	0.08435525	0.034370158	0.020287476	0.048197795	0.027389217	0.03259393	0.008201324	0.022971764	0.011483795	0.0058884015	0.0138409315	0.008293489	0.02369884
MGBC107221	0.0014248563	0.005562274	0.0050951825	0.0043174312	0.0017457308	0.0071646883	0.006301242	0.00056638767	0.003679983	0.006202427	0.004510632	0.0035180214	0.008612153	0.0034240605	0.0055304663	0.0015245554	0.007858329	0.0050816257	0.0009657815	0.003418422	0.0027807252	0.006529764
MGBC107251	0	0	0.000021415453	0.000010380171	0	0	0	0	0	0.000010859713	0.000041420535	0.000008578736	0	0	0.00002995959	0	0.000030232326	0.000022272496	0	0.000017862856	0	0.000020464393
MGBC107304	0.04270976	0.059371315	0.37905085	0.011134975	0.14693253	0.34796202	0.089962326	0.006448022	0.05200363	2.063934	0.1469112	0.28682417	0.03358772	0.077713266	0.24769849	0.04173449	0.18753965	0.03989731	0.03201114	0.0025543175	0.002443572	0.008398441
MGBC107413	0.052677035	0.08801266	0.07802453	0.100071646	0.06282602	0.088959366	0.066498145	0.070674516	0.033967666	0.14308408	0.59245867	0.06807699	1.0131956	1.4298248	0.43144512	0.087463535	0.5054385	0.08990033	0.0010456248	0.03888224	0.033869755	0.03929342
MGBC107437	3.5744314	2.816519	4.0981793	3.3478642	3.1635895	1.4929702	1.5675853	2.1017787	3.4626985	5.893345	2.1112416	5.7282305	1.9989188	1.5432961	2.023936	3.373066	2.6305058	4.8350277	2.2452273	8.2602825	2.2948885	2.061725
MGBC107450	0.008543943	0.049579874	0.039123084	0.031073134	0.0114630805	0.042391915	0.04415578	0.0051552537	0.036119804	0.041915357	0.037000027	0.017811298	0.056126226	0.025872778	0.03429	0.010198489	0.043218967	0.03288736	0.0058927154	0.02680738	0.018705597	0.052313365
MGBC107459	0.003041816	0.0028656612	0.0034957104	0.0037963255	0.0031142249	0.0015015902	0.0017357722	0.0027038632	0.003296172	0.005727725	0.0022093973	0.0077058636	0.009326105	0.008461966	0.0039931475	0.0078157615	0.009229292	0.018095206	0.00369846	0.025644805	0.007898097	0.0067542177
MGBC107550	0.0047642654	0.0218855	0.018732019	0.009814453	0.0056325863	0.015969127	0.016065435	0.0022542228	0.015891636	0.013713435	0.012076459	0.012585031	0.019760435	0.026882185	0.018919384	0.015343671	0.071475655	0.03640795	0.004098915	0.013766651	0.01305067	0.018964574
MGBC107581	0	0.0006728483	0.00035598714	0	0.00013895424	0.00007298029	0.000055456196	0.000015046645	0.0019071393	0.0006439759	0.000051622348	0.00012808615	0.00011717957	0.000029611803	0.00008371994	0.00011059257	0.00013954032	0.000036949215	0.00008079341	0.00004484581	0.00002973874	0.00005001914
MGBC107693	0.015168685	0.7275037	0.45625347	0.033900503	0.121455275	0.048601042	0.11174271	0.0013414162	0.14495069	0.26573113	0.017146705	0.419689	0.8542734	0.20193751	0.105553046	0.14191213	1.5648828	1.72405	0.101060346	1.1835252	0.46300173	0.78190875
MGBC107741	1.6047525	0.6705414	0.29225156	1.2082549	0.39989984	2.1803396	3.062529	0.7591234	1.6443429	0.79179126	0.74398357	2.0465946	1.8484433	1.3407348	0.54509395	0.2617463	0.71734625	1.7017195	0.25537777	2.2120678	0.7616397	0.10946501
MGBC107758	0.0033483028	0.0015345031	0.003381125	0.0077402806	0.0022205256	0.0125142215	0.016513245	0.0038250738	0.0048860577	0.0077638985	0.0057771513	0.0028654872	0.0057988274	0.007654535	0.0037910428	0.002115089	0.005654892	0.004014517	0.0014210683	0.0057728114	0.005612479	0.0047990154
MGBC107780	0.23643982	0.1615049	0.27275258	0.30023584	0.8378321	0.06611063	0.048857924	0.4291809	0.61295813	0.07669241	0.562263	0.0006688194	0.0012607398	0.0029673278	0.0063255574	0.0016276973	0.0009144256	0.0010859916	0.004336287	0.004893477	0.0018624199	0.0028043883
MGBC107806	0.11648211	0.13609342	0.16292977	0.46094182	0.05773487	0.40863457	0.13199618	0.0028504627	0.13421775	0.2257138	0.38202626	0.12096805	0.03824983	0.083717346	0.46773526	0.13137482	0.16210009	0.05583767	0.045650035	0.017910728	0.073976226	0.68985116
MGBC107888	0.0062522907	0.039557427	0.02937488	0.019584088	0.008845146	0.02131	0.018931624	0.0030420055	0.034977883	0.028794432	0.029045878	0.013012551	0.01901271	0.012215292	0.023616748	0.006224528	0.0300621	0.020523082	0.0045077996	0.011886041	0.009047707	0.024603022
MGBC107897	0.0010138763	0.0007603969	0.00071431964	0.00025094772	0.0006020153	0.00091711245	0.0010676143	0.005520219	0.00024018879	0.00078340224	0.002201437	0.000307158	0.00006267561	0.00013858608	0.00005072604	0.0005258076	0.00016691681	0.00043761774	0.00023527525	0.0001664268	0.00016658318	0.00039192275
MGBC107932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC107952	0.010276913	0.004121146	0.011013922	0.007565809	0.10053821	0.0048724283	0.0016138206	0.01396934	0.018210908	0.0021127986	0.02589178	0	0	0.00003402153	0.012907249	0	0	0	0.000015367696	0.00023242614	0	0.00043139924
MGBC107953	0	0	0	0	0	0	0	0	0	0	0	0.000009042703	0	0	0.00001503805	0	0	0	0	0	0	0
MGBC107955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC107960	0.014616569	0.072961874	0.061108656	0.037841134	0.019519106	0.05282486	0.048869107	0.005859092	0.055984627	0.06328008	0.08245886	0.019863991	0.057244334	0.028845612	0.03996983	0.011439987	0.047579598	0.030246375	0.0061091348	0.025390906	0.01916488	0.041074138
MGBC107978	0.0021988864	0.0010527594	0.0011075315	0.0017667306	0.0016459243	0.0014120257	0.0011588214	0.0022309246	0.0009930228	0.00093722995	0.0014947018	0.0007295757	0.0006412855	0.00053468114	0.000819834	0.00069332565	0.0010108625	0.0009944525	0.0006753455	0.00069991057	0.00071005564	0.00084338215
MGBC108016	0.013787071	0.061480436	0.05881498	0.04643702	0.016378084	0.06003734	0.071580835	0.0075813564	0.049112353	0.04873115	0.040100545	0.049256288	0.14511704	0.0933294	0.083712265	0.031005368	0.09293294	0.061739955	0.016451037	0.2110779	0.32141024	0.3177244
MGBC108027	0.0013520205	0.000342826	0.0007565612	0.0009511276	0.0007292777	0.0005746864	0.0005410911	0.0013954319	0.0009213704	0.00035260912	0.0009622145	0.0003367786	0.000018441255	0.00015750637	0.00015274475	0.00011588451	0.00021041436	0.0002877263	0.0010003153	0.00024876467	0.0006457322	0.00093187054
MGBC108044	0.18015175	0.07361451	0.16627789	0.13331975	0.32159767	0.06758798	0.07386425	0.2147697	0.1579834	0.061182383	0.06453722	0.11279034	0.048451714	0.2106819	0.078922376	0.18394984	0.041963495	0.04059517	0.2772236	0.08696874	0.15610127	0.03659619
MGBC108064	0.013826012	0.00015525492	0.00081115897	0.012909607	0.028581537	0.0042469953	0.0040079756	0.046617914	0.002470519	0.010379901	0.004949645	0	0	0	0	0	0	0	0	0	0	0
MGBC108087	0	0	0	0.000028489969	0	0	0	0	0	0.000015003093	0	0	0	0	0	0	0	0	0.000010693429	0	0	0.000027802987
MGBC108098	0.020148173	0.012252795	0.010226481	0.009244854	0.015740521	0.009184524	0.0066680973	0.015629787	0.009863018	0.009487731	0.015577859	0.026850639	0.010685431	0.0129797	0.011053336	0.018992089	0.011092137	0.02231007	0.018176	0.011157387	0.010790152	0.004447914
MGBC108134	0.076254435	0.017447522	0.032028627	0.04290138	0.06137523	0.03528439	0.029208956	0.08861103	0.025422165	0.025399776	0.034432936	0.032484934	0.012334996	0.031538464	0.016813552	0.037637513	0.016216464	0.021122554	0.05653516	0.03936406	0.037054095	0.031162806
MGBC108169	0.06489642	0.015976032	0.03309292	0.045591943	0.055440653	0.0278734	0.022085944	0.07300477	0.03693903	0.029272154	0.052364856	0.042594317	0.014503417	0.038536824	0.03348874	0.051616453	0.021146871	0.025910862	0.061483487	0.033680152	0.044561233	0.04130528
MGBC108213	0.0051929713	0.027950032	0.018765163	0.018903494	0.006173259	0.014722797	0.025041725	0.0019478244	0.018550761	0.014639906	0.014416516	0.015095302	0.038561042	0.019724507	0.020367421	0.0077002603	0.036772482	0.026791966	0.004717237	0.025639068	0.014107144	0.03783592
MGBC108232	0.014676213	0.16675533	0.15038021	0.02926856	0.020748762	0.04208566	0.040236827	0.0035169648	0.06422225	0.042086106	0.06509228	0.056060284	0.031897344	0.008913783	0.014031618	0.0028593468	0.1884619	0.028697813	0.0019971281	0.11174699	0.09433948	0.110857524
MGBC108286	0.015906429	0.005645514	0.009806018	0.012982477	0.012011075	0.006780501	0.005362	0.014494915	0.010964817	0.008649508	0.02164057	0.02778713	0.012525866	0.03350058	0.028709864	0.045167256	0.017884677	0.01987144	0.039699968	0.017757984	0.027294884	0.009213161
MGBC108348	0.7751519	0.2616675	0.39191166	0.2634689	0.5961762	0.18189353	0.17460786	0.47466624	0.50900614	0.31437644	0.20654106	0.03477607	0.016325712	0.045735206	0.032592636	0.058050215	0.018467315	0.022692746	0.09427876	0.47567743	0.2983428	0.052939985
MGBC108415	0.02978803	0.006971094	0.016458403	0.017526992	0.029234514	0.014851133	0.009732035	0.028367821	0.015041085	0.012746323	0.020658178	0.025533378	0.008384169	0.027468884	0.012545329	0.025833473	0.009727064	0.01895448	0.048413463	0.021507168	0.02193914	0.01416672
MGBC108437	0.0012026828	0.020643016	0.010574576	0.0035010534	0.002240901	0.004361532	0.005281336	0.0008097716	0.017801836	0.011309097	0.0077000214	0.0026133023	0.008320266	0.006568679	0.0067255506	0.0020286299	0.009070339	0.004263198	0.001281084	0.0029330337	0.0034373328	0.0051685334
MGBC108457	0.007816395	0.042908322	0.038648166	0.028354509	0.011061818	0.03478902	0.039358918	0.004803724	0.03087664	0.03210909	0.026697574	0.010497024	0.024139643	0.014114873	0.022999	0.006270687	0.02700848	0.015212812	0.0030735363	0.015282968	0.011517387	0.03954366
MGBC108519	0.002861965	0.010560591	0.0105481045	0.007251053	0.0032704193	0.011583316	0.010243357	0.0017662792	0.0082983775	0.009500184	0.0075909025	0.0031678276	0.008777965	0.0053726784	0.0060981773	0.002089214	0.006887831	0.004174261	0.0010696092	0.0053212172	0.0041541154	0.007968615
MGBC108656	0.00013908379	0.001182131	0.0006724772	0.0003095132	0.00043570634	0.0011447839	0.0011605595	0.00011456412	0.00071467186	0.00091714674	0.0006643011	0.0009502788	0.0027707652	0.0013856196	0.0020897696	0.00087797805	0.0053736274	0.0045494377	0.00030081408	0.000805519	0.002322419	0.0010193952
MGBC108684	0.0027767976	0.013967249	0.0117248455	0.008131411	0.0041200276	0.0153103825	0.012807746	0.001386347	0.010087271	0.014646535	0.009439336	0.0043180473	0.010906365	0.0051468043	0.008837973	0.00302269	0.012685959	0.010260229	0.0018984688	0.008140991	0.0043188496	0.014291536
MGBC108697	0.008394595	0.111216165	0.071496494	0.01023447	0.025766162	0.06186054	0.029948788	0.002703653	0.0868423	3.2432747	0.24064781	0.08121646	0.041864153	0.118931405	0.27175122	0.06343036	0.24437673	0.049275395	0.024012418	0.004914864	0.003412619	0.013621172
MGBC108720	0.0033435202	0.017317513	0.015480407	0.010033451	0.0050249086	0.018676057	0.017728457	0.002481843	0.012081325	0.01767389	0.009507366	0.0034186086	0.013514671	0.008327985	0.01004282	0.003158846	0.009988124	0.006566953	0.0010758865	0.0052233026	0.0032159444	0.010822114
MGBC108722	0.003805702	0.025133658	0.017796755	0.014606428	0.0058145206	0.011197397	0.018111326	0.0012455063	0.014718756	0.012276907	0.00976726	0.011854682	0.026684396	0.012918994	0.013754624	0.0056205466	0.029473592	0.022132508	0.0030385414	0.020947156	0.011292155	0.0308578
MGBC108766	0.20599978	0.1678718	0.25880885	0.31581137	0.06626258	0.24958889	0.27092248	0.022422587	0.7703734	0.93779	0.18289857	1.4732739	1.208858	0.43462187	0.66200835	0.19386809	2.307564	0.23154376	0.0058383956	0.25252524	0.0726271	3.1059556
MGBC108787	0.00025110086	0.0002456347	0.00027555853	0	0.00062474626	0.00008649363	0.00008807329	0.000092240385	0.00047086136	0.00006452112	0.00032206255	0.00001695177	0.00001993927	0	0	0	0	0.000018044486	0	0.00015883829	0.0000177112	0.00050237594
MGBC108789	0.0023130374	0.013807575	0.013619597	0.0058320733	0.002974225	0.0077054426	0.009724028	0.001544722	0.012182347	0.009075857	0.0073508965	0.001855625	0.0057462244	0.0029342591	0.0036270076	0.00093322294	0.004169693	0.001870625	0.0005430799	0.004067381	0.0020502293	0.0060289293
MGBC108822	0.007014263	0.0012766146	0.002993722	0.0035914744	0.006640075	0.0033589827	0.0024025373	0.008189963	0.0030263802	0.0027148798	0.0029555417	0.005383327	0.0021041292	0.005548057	0.0032851887	0.006529323	0.0026821988	0.0035755495	0.009336391	0.007071866	0.006106173	0.004997525
MGBC108887	0.000016302762	0.0002743136	0.00017240034	0.00037200502	0.00005877377	0.0003263922	0.0005279143	0.00004082861	0.000085660766	0.00006879383	0.00019368717	0.00003835975	0.00005421687	0.0000482748	0.000053717664	0.00001502451	0.000034159293	0.000044508197	0	0.000032153424	0.00002424087	0.0003456087
MGBC108895	0.0024550003	0.0072029955	0.024252718	0.0025020165	0.005790432	0.0018330516	0.0024631775	0.0024954053	0.026496286	0.0062024845	0.0010407704	0.008345836	0.0018494288	0.0010212787	0.002471492	0.0026255816	0.0055237208	0.003229209	0.0019987174	0.008953502	0.0015305281	0.003339155
MGBC108897	0.0018748934	0.013210156	0.009836214	0.004298995	0.0024915866	0.009505196	0.008761476	0.0008064323	0.008080349	0.009608236	0.008947917	0.0030110967	0.00793614	0.004859524	0.004342327	0.0025569934	0.012323682	0.005265688	0.0005940452	0.0029710217	0.0025267862	0.00565856
MGBC108899	0.0017071132	0.008453947	0.006116937	0.0030517327	0.0019385181	0.0070110764	0.0062966775	0.0007280224	0.00595876	0.008933112	0.006063165	0.0036659334	0.008031805	0.004297302	0.005743967	0.0013302043	0.008531517	0.0055317017	0.00087090523	0.004204228	0.0022725689	0.0042058737
